ds;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;additive_terms;additive_terms_lower;additive_terms_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat
1951-09-01;17.831988441591893;15.187825488715504;17.658317692291302;17.831988441591893;17.831988441591893;-1.4224123787852392;-1.4224123787852392;-1.4224123787852392;-1.4224123787852392;-1.4224123787852392;-1.4224123787852392;0.0;0.0;0.0;16.409576062806654
1951-10-01;17.834418483516803;16.393742282665922;18.804784265327324;17.834418483516803;17.834418483516803;-0.2451133267622457;-0.2451133267622457;-0.2451133267622457;-0.2451133267622457;-0.2451133267622457;-0.2451133267622457;0.0;0.0;0.0;17.589305156754556
1951-11-01;17.836929526839207;17.52638088743214;19.987181879568666;17.836929526839207;17.836929526839207;0.9323493490995735;0.9323493490995735;0.9323493490995735;0.9323493490995735;0.9323493490995735;0.9323493490995735;0.0;0.0;0.0;18.76927887593878
1951-12-01;17.839359568764117;18.803459552803332;21.289880718435445;17.839359568764117;17.839359568764117;2.199189413534894;2.199189413534894;2.199189413534894;2.199189413534894;2.199189413534894;2.199189413534894;0.0;0.0;0.0;20.038548982299012
1952-01-01;17.841870612086524;19.691390771843924;22.29867080244848;17.841870612086524;17.841870612086524;3.222427607950854;3.222427607950854;3.222427607950854;3.222427607950854;3.222427607950854;3.222427607950854;0.0;0.0;0.0;21.06429822003738
1952-02-01;17.844381655408935;19.642228489596867;22.075501147315634;17.844381655408935;17.844381655408935;3.0410896276882418;3.0410896276882418;3.0410896276882418;3.0410896276882418;3.0410896276882418;3.0410896276882418;0.0;0.0;0.0;20.885471283097175
1952-03-01;17.846730695936344;18.957471301662746;21.50042579880447;17.846730695936344;17.846730695936344;2.363690714536029;2.363690714536029;2.363690714536029;2.363690714536029;2.363690714536029;2.363690714536029;0.0;0.0;0.0;20.210421410472375
1952-04-01;17.84924173925875;17.229125655421115;19.81069527879956;17.84924173925875;17.84924173925875;0.6727206149496839;0.6727206149496839;0.6727206149496839;0.6727206149496839;0.6727206149496839;0.6727206149496839;0.0;0.0;0.0;18.521962354208434
1952-05-01;17.85167178118366;14.966727941473938;17.62788495330067;17.85167178118366;17.85167178118366;-1.624912951231682;-1.624912951231682;-1.624912951231682;-1.624912951231682;-1.624912951231682;-1.624912951231682;0.0;0.0;0.0;16.22675882995198
1952-06-01;17.85418282450607;13.914046794840363;16.419496364911733;17.85418282450607;17.85418282450607;-2.6533155700088065;-2.6533155700088065;-2.6533155700088065;-2.6533155700088065;-2.6533155700088065;-2.6533155700088065;0.0;0.0;0.0;15.200867254497261
1952-07-01;17.85661286643098;13.131849109302244;15.74629550145351;17.85661286643098;17.85661286643098;-3.3866671718364185;-3.3866671718364185;-3.3866671718364185;-3.3866671718364185;-3.3866671718364185;-3.3866671718364185;0.0;0.0;0.0;14.46994569459456
1952-08-01;17.859123909753382;14.303390866012828;16.829157407266983;17.859123909753382;17.859123909753382;-2.2961216332072496;-2.2961216332072496;-2.2961216332072496;-2.2961216332072496;-2.2961216332072496;-2.2961216332072496;0.0;0.0;0.0;15.563002276546133
1952-09-01;17.861634953075793;15.376415564489701;17.875685087195755;17.861634953075793;17.861634953075793;-1.255930360534169;-1.255930360534169;-1.255930360534169;-1.255930360534169;-1.255930360534169;-1.255930360534169;0.0;0.0;0.0;16.605704592541624
1952-10-01;17.864064995000703;16.6556631371239;19.13165162212857;17.864064995000703;17.864064995000703;0.03933589581472879;0.03933589581472879;0.03933589581472879;0.03933589581472879;0.03933589581472879;0.03933589581472879;0.0;0.0;0.0;17.903400890815433
1952-11-01;17.86657603832311;17.399318778057225;19.905324668141443;17.86657603832311;17.86657603832311;0.7618515087006171;0.7618515087006171;0.7618515087006171;0.7618515087006171;0.7618515087006171;0.7618515087006171;0.0;0.0;0.0;18.628427547023726
1952-12-01;17.869006080248017;18.658036012370314;21.308125726661657;17.869006080248017;17.869006080248017;2.1249030344305693;2.1249030344305693;2.1249030344305693;2.1249030344305693;2.1249030344305693;2.1249030344305693;0.0;0.0;0.0;19.993909114678587
1953-01-01;17.871517123570424;19.62804233426391;22.195908848975737;17.871517123570424;17.871517123570424;3.033419394730735;3.033419394730735;3.033419394730735;3.033419394730735;3.033419394730735;3.033419394730735;0.0;0.0;0.0;20.90493651830116
1953-02-01;17.87402816689283;20.10597120076462;22.63577664136996;17.87402816689283;17.87402816689283;3.5521130251428046;3.5521130251428046;3.5521130251428046;3.5521130251428046;3.5521130251428046;3.5521130251428046;0.0;0.0;0.0;21.426141192035637
1953-03-01;17.876296206022747;19.118624054467215;21.722514719757847;17.876296206022747;17.876296206022747;2.4926989710098177;2.4926989710098177;2.4926989710098177;2.4926989710098177;2.4926989710098177;2.4926989710098177;0.0;0.0;0.0;20.368995177032566
1953-04-01;17.878807249345154;17.28528495296386;19.78197444218744;17.878807249345154;17.878807249345154;0.6574403117826483;0.6574403117826483;0.6574403117826483;0.6574403117826483;0.6574403117826483;0.6574403117826483;0.0;0.0;0.0;18.5362475611278
1953-05-01;17.881237291270065;14.959536390994352;17.546951083708457;17.881237291270065;17.881237291270065;-1.5915460905226488;-1.5915460905226488;-1.5915460905226488;-1.5915460905226488;-1.5915460905226488;-1.5915460905226488;0.0;0.0;0.0;16.289691200747416
1953-06-01;17.883838513431897;13.909635477791973;16.372454691819602;17.883838513431897;17.883838513431897;-2.7064988950928366;-2.7064988950928366;-2.7064988950928366;-2.7064988950928366;-2.7064988950928366;-2.7064988950928366;0.0;0.0;0.0;15.17733961833906
1953-07-01;17.886355825201413;13.40590670475277;15.757815251835765;17.886355825201413;17.886355825201413;-3.319895040189288;-3.319895040189288;-3.319895040189288;-3.319895040189288;-3.319895040189288;-3.319895040189288;0.0;0.0;0.0;14.566460785012126
1953-08-01;17.88895704736325;14.385944996654569;16.8213679719919;17.88895704736325;17.88895704736325;-2.269314024498625;-2.269314024498625;-2.269314024498625;-2.269314024498625;-2.269314024498625;-2.269314024498625;0.0;0.0;0.0;15.619643022864624
1953-09-01;17.89155826952508;15.294701414706534;17.890310512505685;17.89155826952508;17.89155826952508;-1.3098097405935907;-1.3098097405935907;-1.3098097405935907;-1.3098097405935907;-1.3098097405935907;-1.3098097405935907;0.0;0.0;0.0;16.58174852893149
1953-10-01;17.894075581294597;16.690456777518882;19.076049737627677;17.894075581294597;17.894075581294597;-0.05713323628249006;-0.05713323628249006;-0.05713323628249006;-0.05713323628249006;-0.05713323628249006;-0.05713323628249006;0.0;0.0;0.0;17.83694234501211
1953-11-01;17.89667680345643;17.48268367609267;20.038465075917177;17.89667680345643;17.89667680345643;0.8165340293544492;0.8165340293544492;0.8165340293544492;0.8165340293544492;0.8165340293544492;0.8165340293544492;0.0;0.0;0.0;18.71321083281088
1953-12-01;17.899194115225946;18.86567568929036;21.34118100675815;17.899194115225946;17.899194115225946;2.1499896873887003;2.1499896873887003;2.1499896873887003;2.1499896873887003;2.1499896873887003;2.1499896873887003;0.0;0.0;0.0;20.049183802614646
1954-01-01;17.90179533738778;19.740645001047092;22.189951109687264;17.90179533738778;17.90179533738778;3.099280445999841;3.099280445999841;3.099280445999841;3.099280445999841;3.099280445999841;3.099280445999841;0.0;0.0;0.0;21.001075783387623
1954-02-01;17.904396559549614;20.057074505851308;22.557127855375985;17.904396559549614;17.904396559549614;3.382003341353558;3.382003341353558;3.382003341353558;3.382003341353558;3.382003341353558;3.382003341353558;0.0;0.0;0.0;21.28639990090317
1954-03-01;17.906746050534494;19.256451464722925;21.843450455454505;17.906746050534494;17.906746050534494;2.6230561827294876;2.6230561827294876;2.6230561827294876;2.6230561827294876;2.6230561827294876;2.6230561827294876;0.0;0.0;0.0;20.529802233263982
1954-04-01;17.90934727269633;17.304194673677948;19.889239484860404;17.90934727269633;17.90934727269633;0.6412157079007252;0.6412157079007252;0.6412157079007252;0.6412157079007252;0.6412157079007252;0.6412157079007252;0.0;0.0;0.0;18.550562980597054
1954-05-01;17.911864584465846;15.07663224516656;17.479684170935233;17.911864584465846;17.911864584465846;-1.558353190107919;-1.558353190107919;-1.558353190107919;-1.558353190107919;-1.558353190107919;-1.558353190107919;0.0;0.0;0.0;16.353511394357927
1954-06-01;17.914465806627682;13.905643372146884;16.358231993316362;17.914465806627682;17.914465806627682;-2.758937290254697;-2.758937290254697;-2.758937290254697;-2.758937290254697;-2.758937290254697;-2.758937290254697;0.0;0.0;0.0;15.155528516372986
1954-07-01;17.916983118397198;13.490391205778117;16.079200902581945;17.916983118397198;17.916983118397198;-3.252131116911004;-3.252131116911004;-3.252131116911004;-3.252131116911004;-3.252131116911004;-3.252131116911004;0.0;0.0;0.0;14.664852001486194
1954-08-01;17.919584340559027;14.435061138705072;16.940767162957773;17.919584340559027;17.919584340559027;-2.2443371906333676;-2.2443371906333676;-2.2443371906333676;-2.2443371906333676;-2.2443371906333676;-2.2443371906333676;0.0;0.0;0.0;15.67524714992566
1954-09-01;17.922185562720863;15.298525853213402;17.801889082546364;17.922185562720863;17.922185562720863;-1.3653265807082164;-1.3653265807082164;-1.3653265807082164;-1.3653265807082164;-1.3653265807082164;-1.3653265807082164;0.0;0.0;0.0;16.556858982012645
1954-10-01;17.92470287449038;16.58524535817662;18.991691080276198;17.92470287449038;17.92470287449038;-0.15198149198180727;-0.15198149198180727;-0.15198149198180727;-0.15198149198180727;-0.15198149198180727;-0.15198149198180727;0.0;0.0;0.0;17.77272138250857
1954-11-01;17.927304096652215;17.466194670615753;20.15011899966483;17.927304096652215;17.927304096652215;0.8733878129896542;0.8733878129896542;0.8733878129896542;0.8733878129896542;0.8733878129896542;0.8733878129896542;0.0;0.0;0.0;18.80069190964187
1954-12-01;17.929821408421727;18.75484278446165;21.280706381101893;17.929821408421727;17.929821408421727;2.1747773149493663;2.1747773149493663;2.1747773149493663;2.1747773149493663;2.1747773149493663;2.1747773149493663;0.0;0.0;0.0;20.104598723371094
1955-01-01;17.932422630583563;19.743825951985823;22.320368142023334;17.932422630583563;17.932422630583563;3.162297920963752;3.162297920963752;3.162297920963752;3.162297920963752;3.162297920963752;3.162297920963752;0.0;0.0;0.0;21.094720551547315
1955-02-01;17.935023852745395;19.84220542874182;22.36928996726255;17.935023852745395;17.935023852745395;3.21160818466664;3.21160818466664;3.21160818466664;3.21160818466664;3.21160818466664;3.21160818466664;0.0;0.0;0.0;21.146632037412036
1955-03-01;17.93737334373028;19.47813950380422;21.880099038008332;17.93737334373028;17.93737334373028;2.7546695120237783;2.7546695120237783;2.7546695120237783;2.7546695120237783;2.7546695120237783;2.7546695120237783;0.0;0.0;0.0;20.692042855754057
1955-04-01;17.93997456589211;17.39608164876669;19.867445115315927;17.93997456589211;17.93997456589211;0.6240527987623282;0.6240527987623282;0.6240527987623282;0.6240527987623282;0.6240527987623282;0.6240527987623282;0.0;0.0;0.0;18.56402736465444
1955-05-01;17.942491877661627;15.21901078272241;17.701681181756342;17.942491877661627;17.942491877661627;-1.5253341534582958;-1.5253341534582958;-1.5253341534582958;-1.5253341534582958;-1.5253341534582958;-1.5253341534582958;0.0;0.0;0.0;16.41715772420333
1955-06-01;17.94509309982346;13.833193307609188;16.424324291494447;17.94509309982346;17.94509309982346;-2.8105854802451473;-2.8105854802451473;-2.8105854802451473;-2.8105854802451473;-2.8105854802451473;-2.8105854802451473;0.0;0.0;0.0;15.134507619578311
1955-07-01;17.947610411592976;13.53555526889015;15.988885586028323;17.947610411592976;17.947610411592976;-3.1834525743220166;-3.1834525743220166;-3.1834525743220166;-3.1834525743220166;-3.1834525743220166;-3.1834525743220166;0.0;0.0;0.0;14.76415783727096
1955-08-01;17.950211633754808;14.489559047963906;16.954844990662405;17.950211633754808;17.950211633754808;-2.2212333414243677;-2.2212333414243677;-2.2212333414243677;-2.2212333414243677;-2.2212333414243677;-2.2212333414243677;0.0;0.0;0.0;15.72897829233044
1955-09-01;17.952812855916644;15.26555285130748;17.760229032420256;17.952812855916644;17.952812855916644;-1.4224123787853062;-1.4224123787853062;-1.4224123787853062;-1.4224123787853062;-1.4224123787853062;-1.4224123787853062;0.0;0.0;0.0;16.530400477131337
1955-10-01;17.95533016768616;16.41836784441358;18.872132203107483;17.95533016768616;17.95533016768616;-0.2451133267622923;-0.2451133267622923;-0.2451133267622923;-0.2451133267622923;-0.2451133267622923;-0.2451133267622923;0.0;0.0;0.0;17.710216840923866
1955-11-01;17.957931389847992;17.61945296129371;20.132837529647475;17.957931389847992;17.957931389847992;0.9323493490997355;0.9323493490997355;0.9323493490997355;0.9323493490997355;0.9323493490997355;0.9323493490997355;0.0;0.0;0.0;18.890280738947727
1955-12-01;17.96044870161751;18.896156131060398;21.505625923635595;17.96044870161751;17.96044870161751;2.199189413534738;2.199189413534738;2.199189413534738;2.199189413534738;2.199189413534738;2.199189413534738;0.0;0.0;0.0;20.159638115152248
1956-01-01;17.96304992377934;19.913093178203717;22.45561682883588;17.96304992377934;17.96304992377934;3.222427607950954;3.222427607950954;3.222427607950954;3.222427607950954;3.222427607950954;3.222427607950954;0.0;0.0;0.0;21.185477531730296
1956-02-01;17.965651145941177;19.76708633375512;22.22269900335843;17.965651145941177;17.965651145941177;3.041089627688624;3.041089627688624;3.041089627688624;3.041089627688624;3.041089627688624;3.041089627688624;0.0;0.0;0.0;21.0067407736298
1956-03-01;17.968084547318373;18.998077278933874;21.579853322981798;17.968084547318373;17.968084547318373;2.3636907145359594;2.3636907145359594;2.3636907145359594;2.3636907145359594;2.3636907145359594;2.3636907145359594;0.0;0.0;0.0;20.331775261854332
1956-04-01;17.97068576948021;17.48464761205865;19.766494337788338;17.97068576948021;17.97068576948021;0.6727206149495788;0.6727206149495788;0.6727206149495788;0.6727206149495788;0.6727206149495788;0.6727206149495788;0.0;0.0;0.0;18.643406384429788
1956-05-01;17.973271314356992;15.121080641129824;17.695187910289018;17.973271314356992;17.973271314356992;-1.6249129512318665;-1.6249129512318665;-1.6249129512318665;-1.6249129512318665;-1.6249129512318665;-1.6249129512318665;0.0;0.0;0.0;16.348358363125126
1956-06-01;17.975943044063005;14.139611017437794;16.54856416574432;17.975943044063005;17.975943044063005;-2.6533155700090996;-2.6533155700090996;-2.6533155700090996;-2.6533155700090996;-2.6533155700090996;-2.6533155700090996;0.0;0.0;0.0;15.322627474053906
1956-07-01;17.978528588939792;13.254063037683961;15.862566131657216;17.978528588939792;17.978528588939792;-3.3866671718365216;-3.3866671718365216;-3.3866671718365216;-3.3866671718365216;-3.3866671718365216;-3.3866671718365216;0.0;0.0;0.0;14.59186141710327
1956-08-01;17.981200318645804;14.390267894546323;17.034908552429705;17.981200318645804;17.981200318645804;-2.296121633207226;-2.296121633207226;-2.296121633207226;-2.296121633207226;-2.296121633207226;-2.296121633207226;0.0;0.0;0.0;15.685078685438578
1956-09-01;17.983872048351817;15.409788213166992;17.87982243671475;17.983872048351817;17.983872048351817;-1.2559303605339325;-1.2559303605339325;-1.2559303605339325;-1.2559303605339325;-1.2559303605339325;-1.2559303605339325;0.0;0.0;0.0;16.727941687817886
1956-10-01;17.9864575932286;16.753975775674494;19.304358569309077;17.9864575932286;17.9864575932286;0.03933589581449237;0.03933589581449237;0.03933589581449237;0.03933589581449237;0.03933589581449237;0.03933589581449237;0.0;0.0;0.0;18.025793489043092
1956-11-01;17.989129322934616;17.50622739863303;20.00302728956698;17.989129322934616;17.989129322934616;0.7618515087005236;0.7618515087005236;0.7618515087005236;0.7618515087005236;0.7618515087005236;0.7618515087005236;0.0;0.0;0.0;18.75098083163514
1956-12-01;17.9917148678114;18.936834338058944;21.365861340511955;17.9917148678114;17.9917148678114;2.1249030344305995;2.1249030344305995;2.1249030344305995;2.1249030344305995;2.1249030344305995;2.1249030344305995;0.0;0.0;0.0;20.116617902241998
1957-01-01;17.994386597517412;19.829172288405545;22.311643735706124;17.994386597517412;17.994386597517412;3.0334193947307306;3.0334193947307306;3.0334193947307306;3.0334193947307306;3.0334193947307306;3.0334193947307306;0.0;0.0;0.0;21.027805992248144
1957-02-01;17.997058327223424;20.219764445345852;22.734531189899258;17.997058327223424;17.997058327223424;3.552113025142656;3.552113025142656;3.552113025142656;3.552113025142656;3.552113025142656;3.552113025142656;0.0;0.0;0.0;21.54917135236608
1957-03-01;17.999471502441757;19.27026381771671;21.718422154355245;17.999471502441757;17.999471502441757;2.4926989710098972;2.4926989710098972;2.4926989710098972;2.4926989710098972;2.4926989710098972;2.4926989710098972;0.0;0.0;0.0;20.492170473451655
1957-04-01;18.00214323214777;17.419966205984007;19.914823213608877;18.00214323214777;18.00214323214777;0.6574403117824362;0.6574403117824362;0.6574403117824362;0.6574403117824362;0.6574403117824362;0.6574403117824362;0.0;0.0;0.0;18.659583543930207
1957-05-01;18.004728777024557;15.180551647995465;17.640921889382486;18.004728777024557;18.004728777024557;-1.591546090522746;-1.591546090522746;-1.591546090522746;-1.591546090522746;-1.591546090522746;-1.591546090522746;0.0;0.0;0.0;16.41318268650181
1957-06-01;18.00740050673057;14.10197366122449;16.616121838990214;18.00740050673057;18.00740050673057;-2.70649889509279;-2.70649889509279;-2.70649889509279;-2.70649889509279;-2.70649889509279;-2.70649889509279;0.0;0.0;0.0;15.30090161163778
1957-07-01;18.009986051607353;13.54533377822858;15.968559043914206;18.009986051607353;18.009986051607353;-3.319895040189343;-3.319895040189343;-3.319895040189343;-3.319895040189343;-3.319895040189343;-3.319895040189343;0.0;0.0;0.0;14.69009101141801
1957-08-01;18.012657781313365;14.526896524310008;17.033258246773602;18.012657781313365;18.012657781313365;-2.2693140244987613;-2.2693140244987613;-2.2693140244987613;-2.2693140244987613;-2.2693140244987613;-2.2693140244987613;0.0;0.0;0.0;15.743343756814603
1957-09-01;18.01532951101938;15.454557176336206;17.92797461558986;18.01532951101938;18.01532951101938;-1.3098097405935603;-1.3098097405935603;-1.3098097405935603;-1.3098097405935603;-1.3098097405935603;-1.3098097405935603;0.0;0.0;0.0;16.70551977042582
1957-10-01;18.017915055896164;16.548061243401676;19.185514513931764;18.017915055896164;18.017915055896164;-0.057133236282423665;-0.057133236282423665;-0.057133236282423665;-0.057133236282423665;-0.057133236282423665;-0.057133236282423665;0.0;0.0;0.0;17.96078181961374
1957-11-01;18.020586785602177;17.62365609669531;20.078242179745835;18.020586785602177;18.020586785602177;0.8165340293543258;0.8165340293543258;0.8165340293543258;0.8165340293543258;0.8165340293543258;0.8165340293543258;0.0;0.0;0.0;18.837120814956503
1957-12-01;18.023172330478964;18.832923040786;21.40165317717413;18.023172330478964;18.023172330478964;2.149989687388576;2.149989687388576;2.149989687388576;2.149989687388576;2.149989687388576;2.149989687388576;0.0;0.0;0.0;20.17316201786754
1958-01-01;18.025844060184976;19.7844348095849;22.402224799139027;18.025844060184976;18.025844060184976;3.099280446000028;3.099280446000028;3.099280446000028;3.099280446000028;3.099280446000028;3.099280446000028;0.0;0.0;0.0;21.125124506185003
1958-02-01;18.02851578989099;19.9641657681941;22.60388253918964;18.02851578989099;18.02851578989099;3.382003341353593;3.382003341353593;3.382003341353593;3.382003341353593;3.382003341353593;3.382003341353593;0.0;0.0;0.0;21.41051913124458
1958-03-01;18.03092896510932;19.33049776116667;21.880868311777682;18.03092896510932;18.03092896510932;2.6230561827296737;2.6230561827296737;2.6230561827296737;2.6230561827296737;2.6230561827296737;2.6230561827296737;0.0;0.0;0.0;20.653985147838995
1958-04-01;18.033600694815334;17.497596403512738;19.973779597054968;18.033600694815334;18.033600694815334;0.6412157079005568;0.6412157079005568;0.6412157079005568;0.6412157079005568;0.6412157079005568;0.6412157079005568;0.0;0.0;0.0;18.67481640271589
1958-05-01;18.036186239692118;15.195749535217423;17.76460709085014;18.036186239692118;18.036186239692118;-1.558353190107843;-1.558353190107843;-1.558353190107843;-1.558353190107843;-1.558353190107843;-1.558353190107843;0.0;0.0;0.0;16.477833049584273
1958-06-01;18.038857969398133;13.983352707705516;16.50306404993836;18.038857969398133;18.038857969398133;-2.7589372902548925;-2.7589372902548925;-2.7589372902548925;-2.7589372902548925;-2.7589372902548925;-2.7589372902548925;0.0;0.0;0.0;15.279920679143242
1958-07-01;18.041443514274917;13.51802444719814;15.988824283971931;18.041443514274917;18.041443514274917;-3.2521311169110847;-3.2521311169110847;-3.2521311169110847;-3.2521311169110847;-3.2521311169110847;-3.2521311169110847;0.0;0.0;0.0;14.789312397363833
1958-08-01;18.04411524398093;14.593847817737062;17.16649500425179;18.04411524398093;18.04411524398093;-2.2443371906332885;-2.2443371906332885;-2.2443371906332885;-2.2443371906332885;-2.2443371906332885;-2.2443371906332885;0.0;0.0;0.0;15.79977805334764
1958-09-01;18.04678697368694;15.436954985347429;18.032883390523036;18.04678697368694;18.04678697368694;-1.365326580708266;-1.365326580708266;-1.365326580708266;-1.365326580708266;-1.365326580708266;-1.365326580708266;0.0;0.0;0.0;16.681460392978675
1958-10-01;18.04937251856373;16.648842626935732;19.248274400224076;18.04937251856373;18.04937251856373;-0.1519814919816803;-0.1519814919816803;-0.1519814919816803;-0.1519814919816803;-0.1519814919816803;-0.1519814919816803;0.0;0.0;0.0;17.89739102658205
1958-11-01;18.05204424826974;17.669858636067794;20.210701083391932;18.05204424826974;18.05204424826974;0.8733878129897696;0.8733878129897696;0.8733878129897696;0.8733878129897696;0.8733878129897696;0.8733878129897696;0.0;0.0;0.0;18.92543206125951
1958-12-01;18.054629793146525;18.937630303927552;21.477279866187327;18.054629793146525;18.054629793146525;2.1747773149493743;2.1747773149493743;2.1747773149493743;2.1747773149493743;2.1747773149493743;2.1747773149493743;0.0;0.0;0.0;20.2294071080959
1959-01-01;18.05730152285254;19.902242477273028;22.586551681579714;18.05730152285254;18.05730152285254;3.162297920963584;3.162297920963584;3.162297920963584;3.162297920963584;3.162297920963584;3.162297920963584;0.0;0.0;0.0;21.219599443816126
1959-02-01;18.05997325255855;20.02024550391494;22.48661412366553;18.05997325255855;18.05997325255855;3.2116081846665088;3.2116081846665088;3.2116081846665088;3.2116081846665088;3.2116081846665088;3.2116081846665088;0.0;0.0;0.0;21.27158143722506
1959-03-01;18.062386427776882;19.647639349622338;22.09971136359181;18.062386427776882;18.062386427776882;2.7546695120236424;2.7546695120236424;2.7546695120236424;2.7546695120236424;2.7546695120236424;2.7546695120236424;0.0;0.0;0.0;20.817055939800525
1959-04-01;18.065058158468393;17.49472267916493;19.981621027786037;18.065058158468393;18.065058158468393;0.6240527987624167;0.6240527987624167;0.6240527987624167;0.6240527987624167;0.6240527987624167;0.6240527987624167;0.0;0.0;0.0;18.68911095723081
1959-05-01;18.067643704298884;15.303752104382133;17.79577615491474;18.067643704298884;18.067643704298884;-1.5253341534582652;-1.5253341534582652;-1.5253341534582652;-1.5253341534582652;-1.5253341534582652;-1.5253341534582652;0.0;0.0;0.0;16.54230955084062
1959-06-01;18.070315434990395;13.970561623984535;16.57104700591255;18.070315434990395;18.070315434990395;-2.810585480245212;-2.810585480245212;-2.810585480245212;-2.810585480245212;-2.810585480245212;-2.810585480245212;0.0;0.0;0.0;15.259729954745183
1959-07-01;18.072900980820883;13.628404511151226;16.124587859169505;18.072900980820883;18.072900980820883;-3.183452574321854;-3.183452574321854;-3.183452574321854;-3.183452574321854;-3.183452574321854;-3.183452574321854;0.0;0.0;0.0;14.889448406499028
1959-08-01;18.075572711512393;14.469220212388567;17.042265859414027;18.075572711512393;18.075572711512393;-2.2212333414243783;-2.2212333414243783;-2.2212333414243783;-2.2212333414243783;-2.2212333414243783;-2.2212333414243783;0.0;0.0;0.0;15.854339370088015
1959-09-01;18.0782444422039;15.311255789761042;17.878038247065923;18.0782444422039;18.0782444422039;-1.422412378785565;-1.422412378785565;-1.422412378785565;-1.422412378785565;-1.422412378785565;-1.422412378785565;0.0;0.0;0.0;16.655832063418334
1959-10-01;18.08082998803439;16.53822459798681;19.088415869744686;18.08082998803439;18.08082998803439;-0.24511332676252157;-0.24511332676252157;-0.24511332676252157;-0.24511332676252157;-0.24511332676252157;-0.24511332676252157;0.0;0.0;0.0;17.83571666127187
1959-11-01;18.083501718725902;17.750213451602956;20.265128246478486;18.083501718725902;18.083501718725902;0.9323493490996085;0.9323493490996085;0.9323493490996085;0.9323493490996085;0.9323493490996085;0.9323493490996085;0.0;0.0;0.0;19.015851067825512
1959-12-01;18.086087264556394;19.056703763658923;21.608041319363764;18.086087264556394;18.086087264556394;2.199189413534913;2.199189413534913;2.199189413534913;2.199189413534913;2.199189413534913;2.199189413534913;0.0;0.0;0.0;20.285276678091307
1960-01-01;18.088758995247904;20.010753712371645;22.599421716553653;18.088758995247904;18.088758995247904;3.2224276079507206;3.2224276079507206;3.2224276079507206;3.2224276079507206;3.2224276079507206;3.2224276079507206;0.0;0.0;0.0;21.311186603198625
1960-02-01;18.09143072593941;19.86869541389873;22.453734238920322;18.09143072593941;18.09143072593941;3.0410896276886423;3.0410896276886423;3.0410896276886423;3.0410896276886423;3.0410896276886423;3.0410896276886423;0.0;0.0;0.0;21.132520353628053
1960-03-01;18.093930086908884;19.292910382125008;21.67383184553209;18.093930086908884;18.093930086908884;2.363690714535557;2.363690714535557;2.363690714535557;2.363690714535557;2.363690714535557;2.363690714535557;0.0;0.0;0.0;20.457620801444442
1960-04-01;18.096601817600394;17.55025170547591;20.049809230446474;18.096601817600394;18.096601817600394;0.6727206149497877;0.6727206149497877;0.6727206149497877;0.6727206149497877;0.6727206149497877;0.6727206149497877;0.0;0.0;0.0;18.769322432550183
1960-05-01;18.099187363430886;15.153344885454366;17.66224781285271;18.099187363430886;18.099187363430886;-1.6249129512316582;-1.6249129512316582;-1.6249129512316582;-1.6249129512316582;-1.6249129512316582;-1.6249129512316582;0.0;0.0;0.0;16.47427441219923
1960-06-01;18.101859094122393;14.176584429242281;16.74520443572267;18.101859094122393;18.101859094122393;-2.653315570008839;-2.653315570008839;-2.653315570008839;-2.653315570008839;-2.653315570008839;-2.653315570008839;0.0;0.0;0.0;15.448543524113553
1960-07-01;18.104444639952888;13.556818254678472;15.999942710694922;18.104444639952888;18.104444639952888;-3.3866671718364394;-3.3866671718364394;-3.3866671718364394;-3.3866671718364394;-3.3866671718364394;-3.3866671718364394;0.0;0.0;0.0;14.717777468116449
1960-08-01;18.107116370644395;14.606177748652714;17.136812932652543;18.107116370644395;18.107116370644395;-2.296121633207245;-2.296121633207245;-2.296121633207245;-2.296121633207245;-2.296121633207245;-2.296121633207245;0.0;0.0;0.0;15.810994737437149
1960-09-01;18.109788101335905;15.570498411017244;18.0235417925766;18.109788101335905;18.109788101335905;-1.2559303605341388;-1.2559303605341388;-1.2559303605341388;-1.2559303605341388;-1.2559303605341388;-1.2559303605341388;0.0;0.0;0.0;16.853857740801764
1960-10-01;18.112373647166393;16.92938051755427;19.465013202785276;18.112373647166393;18.112373647166393;0.03933589581465948;0.03933589581465948;0.03933589581465948;0.03933589581465948;0.03933589581465948;0.03933589581465948;0.0;0.0;0.0;18.151709542981052
1960-11-01;18.115045377857903;17.66049025627966;20.2244571788009;18.115045377857903;18.115045377857903;0.761851508700522;0.761851508700522;0.761851508700522;0.761851508700522;0.761851508700522;0.761851508700522;0.0;0.0;0.0;18.876896886558427
1960-12-01;18.117630923688395;18.9754381780698;21.428018037232274;18.117630923688395;18.117630923688395;2.1249030344306585;2.1249030344306585;2.1249030344306585;2.1249030344306585;2.1249030344306585;2.1249030344306585;0.0;0.0;0.0;20.242533958119054
1961-01-01;18.120302654379902;19.793152986879324;22.42300539875847;18.120302654379902;18.120302654379902;3.0334193947307546;3.0334193947307546;3.0334193947307546;3.0334193947307546;3.0334193947307546;3.0334193947307546;0.0;0.0;0.0;21.153722049110655
1961-02-01;18.122974385071412;20.444498373779215;22.903069215829323;18.122974385071412;18.122974385071412;3.5521130251424142;3.5521130251424142;3.5521130251424142;3.5521130251424142;3.5521130251424142;3.5521130251424142;0.0;0.0;0.0;21.675087410213827
